district_name,submission_date,grievance_text,submitted_by,year,resolved,did,cat_grievance_text
Puri,2020-07-21,Trainer has not come to the institute for the past two weeks.,Manas Ranjan,2020,0.0,0010,Trainer absence
Puri,2020-07-22,Only one instructor for three different trades.,Subhashree Sahoo,2020,0.0,0010,Unique instructor
Puri,2020-07-22,Students are asked to arrange their own materials for practice.,Subhashree Sahoo,2020,1.0,0010,Students arrange own materials
Puri,2020-07-26,Trainer has not come to the institute for the past two weeks.,Manas Ranjan,2020,0.0,0010,Trainer absence
Puri,2020-07-26,Trainer has not come to the institute for the past two weeks.,Subhashree Sahoo,2020,0.0,0010,Trainer absence
Puri,2020-07-28,Only one instructor for three different trades.,Subhashree Sahoo,2020,0.0,0010,Unique instructor
Puri,2020-08-03,Stipend not credited for the last three months.,Lipika Das,2020,0.0,0010,Stipend not credited
Puri,2020-08-05,Stipend not credited for the last three months.,Bikash Mohanty,2020,0.0,0010,Stipend not credited
Puri,2020-08-07,No practical classes being conducted for welding program.,Lipika Das,2020,0.0,0010,No practical classes
Puri,2020-08-08,No practical classes being conducted for welding program.,Lalitendu Panda,2020,1.0,0010,No practical classes
Puri,2020-08-08,Trainer has not come to the institute for the past two weeks.,Sangram Behera,2020,0.0,0010,Trainer absence
Puri,2020-08-11,Trainer has not come to the institute for the past two weeks.,Sasmita Rout,2020,0.0,0010,Trainer absence
Puri,2020-08-12,Electricity is not available during class hours.,Sangram Behera,2020,0.0,0010,Lack of electricity
Puri,2020-08-13,"Grievance was registered last month, no action yet.",Chinmayee Nayak,2020,0.0,0010,"No action, past month"
Puri,2020-08-14,Electricity is not available during class hours.,Sasmita Rout,2020,0.0,0010,Lack of electricity
Puri,2020-08-15,Electricity is not available during class hours.,Subhashree Sahoo,2020,1.0,0010,Lack of electricity
Puri,2020-08-15,Only one instructor for three different trades.,Lipika Das,2020,1.0,0010,Unique instructor
Puri,2020-08-15,Trainer has not come to the institute for the past two weeks.,Mamata Barik,2020,1.0,0010,Trainer absence
Puri,2020-08-19,No practical classes being conducted for welding program.,Mamata Barik,2020,1.0,0010,No practical classes
Puri,2020-08-20,Stipend not credited for the last three months.,Lalitendu Panda,2020,0.0,0010,Stipend not credited
Puri,2020-08-21,Internet not working in the computer lab for over a month.,Pratyush Swain,2020,1.0,0010,Internet not working
Puri,2020-08-21,Only one instructor for three different trades.,Sangram Behera,2020,1.0,0010,Unique instructor
Puri,2020-08-21,Students are asked to arrange their own materials for practice.,Lipika Das,2020,0.0,0010,Students arrange own materials
Puri,2020-08-23,Students are asked to arrange their own materials for practice.,Mamata Barik,2020,1.0,0010,Students arrange own materials
Puri,2020-08-24,Only one instructor for three different trades.,Mamata Barik,2020,0.0,0010,Unique instructor
Puri,2020-08-25,"Grievance was registered last month, no action yet.",Sasmita Rout,2020,0.0,0010,"No action, past month"
Puri,2020-08-25,Lab equipment is broken and no replacement has been provided.,Rashmi Rekha,2020,0.0,0010,Broken lab equipment
Puri,2020-08-26,Stipend not credited for the last three months.,Sangram Behera,2020,0.0,0010,Stipend not credited
Puri,2020-08-27,Students are asked to arrange their own materials for practice.,Sasmita Rout,2020,0.0,0010,Students arrange own materials
Puri,2020-08-27,Trainer has not come to the institute for the past two weeks.,Manas Ranjan,2020,1.0,0010,Trainer absence
Puri,2020-08-28,Only one instructor for three different trades.,Lalitendu Panda,2020,1.0,0010,Unique instructor
Puri,2020-08-29,Students are asked to arrange their own materials for practice.,Lalitendu Panda,2020,1.0,0010,Students arrange own materials
Puri,2020-09-05,"Grievance was registered last month, no action yet.",Sangram Behera,2020,1.0,0010,"No action, past month"
Puri,2020-09-07,"Hostel conditions are very poor, water supply is irregular.",Satyajit Jena,2020,1.0,0010,Poor water supply
Puri,2020-09-10,"Grievance was registered last month, no action yet.",Bikash Mohanty,2020,0.0,0010,"No action, past month"
Puri,2020-09-13,"Hostel conditions are very poor, water supply is irregular.",Pratyush Swain,2020,1.0,0010,Poor water supply
Puri,2020-09-13,Lab equipment is broken and no replacement has been provided.,Mamata Barik,2020,1.0,0010,Broken lab equipment
Puri,2020-09-15,Electricity is not available during class hours.,Pratyush Swain,2020,0.0,0010,Lack of electricity
Puri,2020-09-16,"Grievance was registered last month, no action yet.",Rashmi Rekha,2020,0.0,0010,"No action, past month"
Puri,2020-09-17,Trainer has not come to the institute for the past two weeks.,Bikash Mohanty,2020,1.0,0010,Trainer absence
Puri,2020-09-18,Students are asked to arrange their own materials for practice.,Subhashree Sahoo,2020,1.0,0010,Students arrange own materials
Puri,2020-09-20,Students are asked to arrange their own materials for practice.,Subhashree Sahoo,2020,1.0,0010,Students arrange own materials
Puri,2020-09-26,Electricity is not available during class hours.,Pratyush Swain,2020,0.0,0010,Lack of electricity
Puri,2020-09-27,"Grievance was registered last month, no action yet.",Lipika Das,2020,0.0,0010,"No action, past month"
Puri,2020-09-27,Students are asked to arrange their own materials for practice.,Chinmayee Nayak,2020,0.0,0010,Students arrange own materials
Puri,2020-10-02,Trainer has not come to the institute for the past two weeks.,Pratyush Swain,2020,0.0,0010,Trainer absence
Puri,2020-10-04,"Grievance was registered last month, no action yet.",Lipika Das,2020,0.0,0010,"No action, past month"
Puri,2020-10-04,"Hostel conditions are very poor, water supply is irregular.",Bikash Mohanty,2020,1.0,0010,Poor water supply
Puri,2020-10-04,Stipend not credited for the last three months.,Manas Ranjan,2020,0.0,0010,Stipend not credited
Puri,2020-10-05,Stipend not credited for the last three months.,Rashmi Rekha,2020,1.0,0010,Stipend not credited
Puri,2020-10-07,Stipend not credited for the last three months.,Pratyush Swain,2020,0.0,0010,Stipend not credited
Puri,2020-10-10,"Grievance was registered last month, no action yet.",Mamata Barik,2020,0.0,0010,"No action, past month"
Puri,2020-10-12,Students are asked to arrange their own materials for practice.,Satyajit Jena,2020,0.0,0010,Students arrange own materials
Puri,2020-10-16,Electricity is not available during class hours.,Lipika Das,2020,0.0,0010,Lack of electricity
Puri,2020-10-16,Lab equipment is broken and no replacement has been provided.,Satyajit Jena,2020,1.0,0010,Broken lab equipment
Puri,2020-10-16,Stipend not credited for the last three months.,Subhashree Sahoo,2020,1.0,0010,Stipend not credited
Puri,2020-10-17,No practical classes being conducted for welding program.,Sangram Behera,2020,0.0,0010,No practical classes
Puri,2020-10-18,Internet not working in the computer lab for over a month.,Lalitendu Panda,2020,0.0,0010,Internet not working
Puri,2020-10-18,Internet not working in the computer lab for over a month.,Pratyush Swain,2020,1.0,0010,Internet not working
Puri,2020-10-18,Internet not working in the computer lab for over a month.,Sangram Behera,2020,0.0,0010,Internet not working
Puri,2020-10-19,No practical classes being conducted for welding program.,Satyajit Jena,2020,0.0,0010,No practical classes
Puri,2020-10-19,Students are asked to arrange their own materials for practice.,Bikash Mohanty,2020,0.0,0010,Students arrange own materials
Puri,2020-10-20,"Hostel conditions are very poor, water supply is irregular.",Lalitendu Panda,2020,0.0,0010,Poor water supply
Puri,2020-10-21,Only one instructor for three different trades.,Manas Ranjan,2020,0.0,0010,Unique instructor
Puri,2020-10-22,Trainer has not come to the institute for the past two weeks.,Chinmayee Nayak,2020,1.0,0010,Trainer absence
Puri,2020-10-27,Electricity is not available during class hours.,Sasmita Rout,2020,1.0,0010,Lack of electricity
Puri,2020-10-28,No practical classes being conducted for welding program.,Satyajit Jena,2020,0.0,0010,No practical classes
Puri,2020-10-29,"Grievance was registered last month, no action yet.",Pratyush Swain,2020,0.0,0010,"No action, past month"
Puri,2020-10-29,Lab equipment is broken and no replacement has been provided.,Lalitendu Panda,2020,1.0,0010,Broken lab equipment
Puri,2020-10-30,No practical classes being conducted for welding program.,Lalitendu Panda,2020,0.0,0010,No practical classes
Puri,2020-11-01,"Grievance was registered last month, no action yet.",Subhashree Sahoo,2020,0.0,0010,"No action, past month"
Puri,2020-11-02,Lab equipment is broken and no replacement has been provided.,Lalitendu Panda,2020,0.0,0010,Broken lab equipment
Puri,2020-11-07,Trainer has not come to the institute for the past two weeks.,Chinmayee Nayak,2020,0.0,0010,Trainer absence
Puri,2020-11-08,Internet not working in the computer lab for over a month.,Pratyush Swain,2020,0.0,0010,Internet not working
Puri,2020-11-09,"Grievance was registered last month, no action yet.",Lalitendu Panda,2020,0.0,0010,"No action, past month"
Puri,2020-11-09,No practical classes being conducted for welding program.,Rashmi Rekha,2020,0.0,0010,No practical classes
Puri,2020-11-11,Only one instructor for three different trades.,Satyajit Jena,2020,0.0,0010,Unique instructor
Puri,2020-11-13,No practical classes being conducted for welding program.,Manas Ranjan,2020,1.0,0010,No practical classes
Puri,2020-11-14,Electricity is not available during class hours.,Sasmita Rout,2020,1.0,0010,Lack of electricity
Puri,2020-11-14,Internet not working in the computer lab for over a month.,Chinmayee Nayak,2020,1.0,0010,Internet not working
Puri,2020-11-16,"Grievance was registered last month, no action yet.",Chinmayee Nayak,2020,0.0,0010,"No action, past month"
Puri,2020-11-19,Only one instructor for three different trades.,Chinmayee Nayak,2020,0.0,0010,Unique instructor
Puri,2020-11-20,"Grievance was registered last month, no action yet.",Rashmi Rekha,2020,0.0,0010,"No action, past month"
Puri,2020-11-20,Stipend not credited for the last three months.,Subhashree Sahoo,2020,0.0,0010,Stipend not credited
Puri,2020-11-21,Only one instructor for three different trades.,Subhashree Sahoo,2020,0.0,0010,Unique instructor
Puri,2020-11-23,Internet not working in the computer lab for over a month.,Chinmayee Nayak,2020,1.0,0010,Internet not working
Puri,2020-11-24,"Grievance was registered last month, no action yet.",Rashmi Rekha,2020,1.0,0010,"No action, past month"
Puri,2020-11-24,Stipend not credited for the last three months.,Bikash Mohanty,2020,1.0,0010,Stipend not credited
Puri,2020-11-29,No practical classes being conducted for welding program.,Pratyush Swain,2020,1.0,0010,No practical classes
Puri,2020-11-29,Students are asked to arrange their own materials for practice.,Satyajit Jena,2020,0.0,0010,Students arrange own materials
Puri,2020-11-29,Trainer has not come to the institute for the past two weeks.,Pratyush Swain,2020,1.0,0010,Trainer absence
Puri,2020-12-04,Lab equipment is broken and no replacement has been provided.,Rashmi Rekha,2020,1.0,0010,Broken lab equipment
Puri,2020-12-07,"Grievance was registered last month, no action yet.",Lalitendu Panda,2020,1.0,0010,"No action, past month"
Puri,2020-12-07,Lab equipment is broken and no replacement has been provided.,Rashmi Rekha,2020,0.0,0010,Broken lab equipment
Puri,2020-12-08,No practical classes being conducted for welding program.,Subhashree Sahoo,2020,0.0,0010,No practical classes
Puri,2020-12-08,Only one instructor for three different trades.,Subhashree Sahoo,2020,1.0,0010,Unique instructor
Puri,2020-12-09,Students are asked to arrange their own materials for practice.,Sasmita Rout,2020,1.0,0010,Students arrange own materials
Puri,2020-12-10,Internet not working in the computer lab for over a month.,Sasmita Rout,2020,0.0,0010,Internet not working
Puri,2020-12-12,"Hostel conditions are very poor, water supply is irregular.",Subhashree Sahoo,2020,1.0,0010,Poor water supply
Puri,2020-12-13,"Grievance was registered last month, no action yet.",Bikash Mohanty,2020,1.0,0010,"No action, past month"
Puri,2020-12-13,"Grievance was registered last month, no action yet.",Sasmita Rout,2020,0.0,0010,"No action, past month"
Puri,2020-12-16,Electricity is not available during class hours.,Rashmi Rekha,2020,0.0,0010,Lack of electricity
Puri,2020-12-16,Students are asked to arrange their own materials for practice.,Rashmi Rekha,2020,1.0,0010,Students arrange own materials
Puri,2020-12-17,Only one instructor for three different trades.,Mamata Barik,2020,1.0,0010,Unique instructor
Puri,2020-12-17,Trainer has not come to the institute for the past two weeks.,Sasmita Rout,2020,0.0,0010,Trainer absence
Puri,2020-12-20,"Hostel conditions are very poor, water supply is irregular.",Pratyush Swain,2020,0.0,0010,Poor water supply
Puri,2020-12-20,Students are asked to arrange their own materials for practice.,Mamata Barik,2020,0.0,0010,Students arrange own materials
Puri,2020-12-21,Lab equipment is broken and no replacement has been provided.,Manas Ranjan,2020,0.0,0010,Broken lab equipment
Puri,2020-12-21,Stipend not credited for the last three months.,Manas Ranjan,2020,0.0,0010,Stipend not credited
Puri,2020-12-25,Electricity is not available during class hours.,Lipika Das,2020,0.0,0010,Lack of electricity
Puri,2020-12-25,Trainer has not come to the institute for the past two weeks.,Sasmita Rout,2020,0.0,0010,Trainer absence
Puri,2020-12-26,No practical classes being conducted for welding program.,Bikash Mohanty,2020,0.0,0010,No practical classes
Puri,2020-12-31,Electricity is not available during class hours.,Subhashree Sahoo,2020,1.0,0010,Lack of electricity
Puri,2021-01-06,Students are asked to arrange their own materials for practice.,Rashmi Rekha,2021,0.0,0010,Students arrange own materials
Puri,2021-01-07,"Grievance was registered last month, no action yet.",Manas Ranjan,2021,0.0,0010,"No action, past month"
Puri,2021-01-13,"Hostel conditions are very poor, water supply is irregular.",Manas Ranjan,2021,0.0,0010,Poor water supply
Puri,2021-01-14,"Grievance was registered last month, no action yet.",Chinmayee Nayak,2021,1.0,0010,"No action, past month"
